code_insee;val_ind;conc_pm10;conc_pm25;conc_no2;conc_so2;conc_o3;poll_resp;date_run;date_ech
41230;4;16.7;9.9;17.8;0.3;146.2;o3;14/06/2023;15/06/2023
28281;4;22.4;12.6;19.9;0.4;169.2;o3;14/06/2023;15/06/2023
28094;4;22.3;12.5;18.9;0.5;165.5;o3;14/06/2023;15/06/2023
18071;4;14;8.7;14.3;0.1;137.6;o3;14/06/2023;15/06/2023
18119;4;15.5;8.7;14.2;0.2;136.7;o3;14/06/2023;15/06/2023
18280;4;15;8.5;13.4;0.1;136.3;o3;14/06/2023;15/06/2023
41218;4;15.8;9.6;15.2;0.2;150;o3;14/06/2023;15/06/2023
41158;4;17.7;10.3;17.2;0.3;147.6;o3;14/06/2023;15/06/2023
36128;4;16.9;9.8;17.3;0.2;145.9;o3;14/06/2023;15/06/2023
36057;4;16.9;9.7;14.8;0.2;145.9;o3;14/06/2023;15/06/2023
18211;4;15;8.5;13.1;0.1;137.2;o3;14/06/2023;15/06/2023
36222;4;15.4;9;13.3;0.2;143.1;o3;14/06/2023;15/06/2023
37051;4;16;9.7;14.8;0.2;143.5;o3;14/06/2023;15/06/2023
41177;4;19.6;11.4;15.3;0.3;146.7;o3;14/06/2023;15/06/2023
45134;4;19.7;11.2;18.3;0.3;163.7;o3;14/06/2023;15/06/2023
41099;4;16.3;9.8;14.3;0.2;149.9;o3;14/06/2023;15/06/2023
45194;4;18.4;9.9;18.2;0.4;173.5;o3;14/06/2023;15/06/2023
45069;4;19.2;9.6;17.7;0.4;177.7;o3;14/06/2023;15/06/2023
41185;4;16.3;9.9;15.8;0.2;150;o3;14/06/2023;15/06/2023
36192;4;16.5;9.7;12.9;0.1;147.2;o3;14/06/2023;15/06/2023
41288;4;16.9;9.9;17.4;0.3;146.6;o3;14/06/2023;15/06/2023
41052;4;16.5;9.8;16.2;0.2;148.5;o3;14/06/2023;15/06/2023
45241;4;17.4;9.3;16.8;0.4;171;o3;14/06/2023;15/06/2023
28279;4;22.3;12.5;18.8;0.5;166.6;o3;14/06/2023;15/06/2023
28349;4;22.1;12.4;19.5;0.4;167.2;o3;14/06/2023;15/06/2023
28194;4;22.1;12.5;22;0.5;169.2;o3;14/06/2023;15/06/2023
28162;4;22.2;12.5;19.4;0.4;171.1;o3;14/06/2023;15/06/2023
28067;4;22.1;12.5;17.3;0.4;168.3;o3;14/06/2023;15/06/2023
28024;4;22.8;12.9;23;0.5;169.7;o3;14/06/2023;15/06/2023
18091;4;14;8.5;13.2;0.1;137.6;o3;14/06/2023;15/06/2023
45238;4;14.7;7.2;15.2;0.3;152.4;o3;14/06/2023;15/06/2023
41126;4;15;9.1;14.7;0.2;145.3;o3;14/06/2023;15/06/2023
18241;4;15.4;7.9;14.5;0.2;136.8;o3;14/06/2023;15/06/2023
41094;4;15.6;9.4;14.7;0.2;147.9;o3;14/06/2023;15/06/2023
36216;4;15.1;8.8;12.9;0.1;148.2;o3;14/06/2023;15/06/2023
36115;4;16.4;9.7;14.4;0.2;148.8;o3;14/06/2023;15/06/2023
41150;4;16.6;9.9;16.7;0.3;149;o3;14/06/2023;15/06/2023
28230;4;22.6;12.7;24.1;0.5;184.2;o3;14/06/2023;15/06/2023
28291;4;22.6;12.7;23.6;0.5;178.1;o3;14/06/2023;15/06/2023
28128;4;22.4;12.6;18.5;0.4;167.6;o3;14/06/2023;15/06/2023
28059;4;23.4;13.2;18.9;0.4;166.3;o3;14/06/2023;15/06/2023
45244;4;16.5;8.3;15.9;0.3;160.7;o3;14/06/2023;15/06/2023
41193;4;17;10.1;15.3;0.3;146.1;o3;14/06/2023;15/06/2023
37163;4;16.6;9.6;15.1;0.2;148.9;o3;14/06/2023;15/06/2023
37214;4;19.4;11.3;33.9;0.6;164;o3;14/06/2023;15/06/2023
28333;4;22.1;12.5;16.9;0.4;167.9;o3;14/06/2023;15/06/2023
18059;4;14.4;8.8;11.5;0.1;141.8;o3;14/06/2023;15/06/2023
18181;4;15.8;9.4;13.9;0.1;142.4;o3;14/06/2023;15/06/2023
36109;4;13.9;8.6;14.7;0.1;149.2;o3;14/06/2023;15/06/2023
36143;4;14.3;8.8;13.6;0.1;146.9;o3;14/06/2023;15/06/2023
45195;4;19.9;10.3;19;0.5;177.9;o3;14/06/2023;15/06/2023
36117;4;14.8;9.1;13.4;0.1;145.7;o3;14/06/2023;15/06/2023
28135;4;22.1;12.4;21.1;0.5;169;o3;14/06/2023;15/06/2023
18265;4;14.4;8;12.5;0.3;136.3;o3;14/06/2023;15/06/2023
28154;4;22.3;12.6;18.1;0.4;167.9;o3;14/06/2023;15/06/2023
28217;4;23.4;13.1;18.7;0.4;165.8;o3;14/06/2023;15/06/2023
28147;4;22.6;12.7;18.4;0.4;167.3;o3;14/06/2023;15/06/2023
28008;4;22.8;12.8;18.3;0.4;166.6;o3;14/06/2023;15/06/2023
28160;4;22.1;12.5;20;0.5;170.1;o3;14/06/2023;15/06/2023
28314;4;23.1;13.1;17.3;0.4;167.1;o3;14/06/2023;15/06/2023
18024;4;14.2;8.7;11.8;0.1;142.1;o3;14/06/2023;15/06/2023
18005;4;15.8;9.4;13.8;0.2;142.3;o3;14/06/2023;15/06/2023
28202;4;23.2;13.2;17.9;0.4;167.5;o3;14/06/2023;15/06/2023
45080;4;21.2;11.7;23.9;0.6;180.8;o3;14/06/2023;15/06/2023
36111;4;15;9.1;12.2;0.1;146.2;o3;14/06/2023;15/06/2023
41266;4;16.1;9.6;15;0.2;145.2;o3;14/06/2023;15/06/2023
28339;4;22.3;12.6;17.8;0.4;168.2;o3;14/06/2023;15/06/2023
28153;4;21.1;11.9;17.8;0.3;173.1;o3;14/06/2023;15/06/2023
41228;4;17.6;10.3;16.4;0.3;147.5;o3;14/06/2023;15/06/2023
41100;4;16.8;9.9;15.2;0.2;146.8;o3;14/06/2023;15/06/2023
45174;4;20.2;10.8;19.9;0.5;180.2;o3;14/06/2023;15/06/2023
28046;4;23.8;13.4;22.5;0.4;167.8;o3;14/06/2023;15/06/2023
28370;4;22.1;12.4;18.9;0.4;171.3;o3;14/06/2023;15/06/2023
28157;4;22.6;12.6;22;0.4;170.9;o3;14/06/2023;15/06/2023
45279;4;16.9;7.3;16.5;0.4;152.8;o3;14/06/2023;15/06/2023
18266;4;14;8.6;12.5;0.1;142.7;o3;14/06/2023;15/06/2023
28110;4;22.9;12.9;23.9;0.5;169.7;o3;14/06/2023;15/06/2023
41115;4;17.4;10.2;16.4;0.3;147.3;o3;14/06/2023;15/06/2023
36003;4;15.8;9.3;13.2;0.1;142.6;o3;14/06/2023;15/06/2023
36241;4;16.6;9.6;14.2;0.1;148.3;o3;14/06/2023;15/06/2023
45044;4;20.2;10.8;18.2;0.5;180.8;o3;14/06/2023;15/06/2023
28029;4;22.7;12.6;25.8;0.5;182.9;o3;14/06/2023;15/06/2023
37114;4;16.2;9.6;13.9;0.2;147.7;o3;14/06/2023;15/06/2023
28210;4;22.9;12.8;25.6;0.5;184.6;o3;14/06/2023;15/06/2023
28249;4;22;12.4;19.1;0.5;168;o3;14/06/2023;15/06/2023
37172;4;16.7;9.7;18;0.3;151.8;o3;14/06/2023;15/06/2023
28227;4;22.2;12.5;19;0.5;167.7;o3;14/06/2023;15/06/2023
28060;4;22.4;12.6;18.6;0.4;167.2;o3;14/06/2023;15/06/2023
28225;4;22.1;12.5;18.2;0.4;169.3;o3;14/06/2023;15/06/2023
28368;4;23.4;13.2;18.5;0.4;166.2;o3;14/06/2023;15/06/2023
28089;4;22.7;12.8;19;0.5;166.2;o3;14/06/2023;15/06/2023
36046;4;13.8;8.5;14.9;0.1;146.7;o3;14/06/2023;15/06/2023
36185;4;16.2;9.5;13.4;0.2;148.8;o3;14/06/2023;15/06/2023
45083;4;16.2;6.9;16.3;0.3;149.4;o3;14/06/2023;15/06/2023
18009;4;13.7;8.4;13.5;0.1;137.9;o3;14/06/2023;15/06/2023
36080;4;15.3;8.9;13;0.1;148.1;o3;14/06/2023;15/06/2023
36191;4;15.8;9.3;13.6;0.1;146.3;o3;14/06/2023;15/06/2023
37039;4;15.1;8.8;13.5;0.1;149.1;o3;14/06/2023;15/06/2023
37218;4;15.2;8.6;12.2;0.1;150.2;o3;14/06/2023;15/06/2023
36240;4;13.9;8.8;11.1;0.1;143.5;o3;14/06/2023;15/06/2023
45315;4;16.6;8.7;16.1;0.3;165.6;o3;14/06/2023;15/06/2023
18189;4;14.6;8.2;13;0.2;138.7;o3;14/06/2023;15/06/2023
37179;4;16.7;9.8;19.4;0.3;152.4;o3;14/06/2023;15/06/2023
28278;4;22.2;12.5;21.9;0.5;168.2;o3;14/06/2023;15/06/2023
28073;4;22.1;12.5;22;0.5;168.9;o3;14/06/2023;15/06/2023
45155;4;15.5;7.8;15.9;0.3;156.4;o3;14/06/2023;15/06/2023
28114;4;22.3;12.4;20.6;0.4;172.4;o3;14/06/2023;15/06/2023
28028;4;21.5;12.1;19.4;0.3;173.5;o3;14/06/2023;15/06/2023
37041;4;17.4;10.2;15.1;0.2;147;o3;14/06/2023;15/06/2023
45337;4;20.3;11.6;18.7;0.3;164.3;o3;14/06/2023;15/06/2023
18210;4;15.5;9.4;14.8;0.2;147.7;o3;14/06/2023;15/06/2023
41233;4;15.9;9.5;14.6;0.2;145.9;o3;14/06/2023;15/06/2023
18198;4;15.4;9.1;13.3;0.1;142;o3;14/06/2023;15/06/2023
37240;4;17.3;10;15.2;0.2;146.7;o3;14/06/2023;15/06/2023
45037;4;22.5;12.5;25.3;0.6;181.8;o3;14/06/2023;15/06/2023
28197;4;23;12.8;25.8;0.6;191.2;o3;14/06/2023;15/06/2023
28382;4;21.7;12.2;23.4;0.4;175.8;o3;14/06/2023;15/06/2023
37020;4;15.9;9.3;14.8;0.1;149.5;o3;14/06/2023;15/06/2023
36008;4;16;9.2;13.8;0.1;149;o3;14/06/2023;15/06/2023
28058;4;22.3;12.5;19.2;0.5;165.5;o3;14/06/2023;15/06/2023
28117;4;23.2;13;21.4;0.5;165.7;o3;14/06/2023;15/06/2023
28272;4;20.8;11.9;18.1;0.4;168.4;o3;14/06/2023;15/06/2023
18146;4;15.1;7.8;14.8;0.2;136.9;o3;14/06/2023;15/06/2023
28359;4;23.1;12.9;21.3;0.5;166.2;o3;14/06/2023;15/06/2023
41131;4;17;10.1;16.1;0.3;147;o3;14/06/2023;15/06/2023
18003;4;15.2;8.4;12.8;0.2;136.1;o3;14/06/2023;15/06/2023
41050;4;16.1;9.6;15;0.2;149.3;o3;14/06/2023;15/06/2023
18216;4;14.8;8.9;12.6;0.1;143;o3;14/06/2023;15/06/2023
18046;4;14;8.5;12.2;0.1;139.5;o3;14/06/2023;15/06/2023
18283;4;14.4;8.7;11.5;0.1;142.1;o3;14/06/2023;15/06/2023
45147;4;20;11.2;25.5;0.6;176;o3;14/06/2023;15/06/2023
45305;4;18.9;9.4;16.4;0.4;176.4;o3;14/06/2023;15/06/2023
45099;4;20.3;11.4;20.8;0.4;163.4;o3;14/06/2023;15/06/2023
37253;4;15.5;9.1;14.7;0.1;149.4;o3;14/06/2023;15/06/2023
41042;4;15;9;14.7;0.2;144.8;o3;14/06/2023;15/06/2023
36033;4;14.5;9;12.7;0.1;145.5;o3;14/06/2023;15/06/2023
28350;4;22.3;12.6;18.5;0.4;168.4;o3;14/06/2023;15/06/2023
18070;4;15.3;7.9;14.6;0.3;139.3;o3;14/06/2023;15/06/2023
45259;4;18.7;8.9;17;0.4;165.4;o3;14/06/2023;15/06/2023
18078;4;13.8;8.4;12.6;0.1;138.5;o3;14/06/2023;15/06/2023
18262;4;14.9;7.7;14.9;0.2;136.9;o3;14/06/2023;15/06/2023
37088;4;19.3;11.5;16.8;0.2;147.7;o3;14/06/2023;15/06/2023
18215;4;14.5;8.1;13.7;0.1;135.2;o3;14/06/2023;15/06/2023
37241;4;17.9;10.7;15.8;0.1;154.6;o3;14/06/2023;15/06/2023
37255;4;15.9;9.8;15.3;0.1;143.7;o3;14/06/2023;15/06/2023
41215;4;17.2;10.2;16.2;0.2;146.8;o3;14/06/2023;15/06/2023
45274;4;19.4;10.8;25.2;0.5;172.3;o3;14/06/2023;15/06/2023
45310;4;21.1;11.7;24.7;0.6;178.6;o3;14/06/2023;15/06/2023
28300;4;22.3;12.3;25;0.6;190.2;o3;14/06/2023;15/06/2023
37070;4;15.9;9.4;14;0.1;148.1;o3;14/06/2023;15/06/2023
36145;4;15.3;8.7;12.3;0.1;149.8;o3;14/06/2023;15/06/2023
37187;4;16.7;9.9;19.2;0.1;142.5;o3;14/06/2023;15/06/2023
45067;4;18.6;10.5;20.3;0.4;164.6;o3;14/06/2023;15/06/2023
18190;4;16;9.6;15;0.2;144.7;o3;14/06/2023;15/06/2023
45328;4;18.4;7.9;18.2;0.5;155.6;o3;14/06/2023;15/06/2023
45178;4;18.5;8.5;17.4;0.5;159.2;o3;14/06/2023;15/06/2023
18069;4;12.9;8.2;15;0.1;136.8;o3;14/06/2023;15/06/2023
18207;4;15;9.1;14.4;0.2;140.3;o3;14/06/2023;15/06/2023
45258;4;19;8.8;18.7;0.6;163.4;o3;14/06/2023;15/06/2023
18160;4;15;8.3;14.3;0.2;135.8;o3;14/06/2023;15/06/2023
37189;4;14.3;8.4;12.7;0.1;149.4;o3;14/06/2023;15/06/2023
37237;4;18.2;10.5;17.9;0.3;156.1;o3;14/06/2023;15/06/2023
36019;4;15.5;9.2;13;0.1;143.5;o3;14/06/2023;15/06/2023
18203;4;14.2;8.7;11.8;0.1;139;o3;14/06/2023;15/06/2023
45335;4;17.1;9.3;15.8;0.4;170.9;o3;14/06/2023;15/06/2023
18144;4;15.8;8;14.3;0.2;136.6;o3;14/06/2023;15/06/2023
45092;4;17.9;8.1;17.4;0.5;157.1;o3;14/06/2023;15/06/2023
41030;4;17.9;10.5;15.7;0.3;146.9;o3;14/06/2023;15/06/2023
37124;4;16.9;9.8;21.5;0.3;154.1;o3;14/06/2023;15/06/2023
41027;4;17.7;10.3;15.8;0.3;147.2;o3;14/06/2023;15/06/2023
41061;4;16.3;9.7;15.6;0.2;148.2;o3;14/06/2023;15/06/2023
41188;4;17.6;10.2;15.1;0.3;146.7;o3;14/06/2023;15/06/2023
37203;4;16.8;9.8;22.3;0.3;152.3;o3;14/06/2023;15/06/2023
45282;4;19;10.8;22;0.4;169;o3;14/06/2023;15/06/2023
45205;4;18.7;8.7;17.4;0.5;161.7;o3;14/06/2023;15/06/2023
28296;4;21.1;11.9;19.3;0.3;173.8;o3;14/06/2023;15/06/2023
41286;4;17.1;9.9;15.8;0.2;146.5;o3;14/06/2023;15/06/2023
37169;4;16.8;9.8;15.2;0.2;145.8;o3;14/06/2023;15/06/2023
18226;4;15.7;8.8;15.7;0.2;136;o3;14/06/2023;15/06/2023
18179;4;15.2;8.6;13.8;0.1;136.3;o3;14/06/2023;15/06/2023
28415;4;22.5;12.6;19.4;0.5;165.2;o3;14/06/2023;15/06/2023
37094;4;15.4;8.8;16.1;0.2;151.5;o3;14/06/2023;15/06/2023
18273;4;13.7;8.4;12.5;0.1;140;o3;14/06/2023;15/06/2023
41217;4;15.4;9.3;13.9;0.2;145.9;o3;14/06/2023;15/06/2023
28182;4;20.5;11.7;17.1;0.3;171.1;o3;14/06/2023;15/06/2023
28192;4;21.4;12.3;16.3;0.4;167.3;o3;14/06/2023;15/06/2023
36246;4;15.8;9;12.7;0.1;148.7;o3;14/06/2023;15/06/2023
41208;4;17.1;9.9;16.6;0.2;145.4;o3;14/06/2023;15/06/2023
28251;4;22.9;12.8;21.8;0.5;165.4;o3;14/06/2023;15/06/2023
45159;4;19;9;18.6;0.6;165.5;o3;14/06/2023;15/06/2023
41103;4;17.9;10.3;17.4;0.3;148.1;o3;14/06/2023;15/06/2023
18176;4;15.1;8.3;12.8;0.2;137.2;o3;14/06/2023;15/06/2023
18186;4;15.9;9.6;14.7;0.2;143.4;o3;14/06/2023;15/06/2023
45015;4;22.1;12.3;25.7;0.6;182.1;o3;14/06/2023;15/06/2023
18230;4;14.1;8.6;12.1;0.1;141.9;o3;14/06/2023;15/06/2023
18209;4;13.5;8.4;15.7;0.1;137;o3;14/06/2023;15/06/2023
18061;4;14.5;7.9;14;0.2;135;o3;14/06/2023;15/06/2023
28173;4;22.1;12.5;21.6;0.5;167.6;o3;14/06/2023;15/06/2023
36104;4;14.4;8.7;13.9;0.2;141.8;o3;14/06/2023;15/06/2023
41189;4;16.2;9.5;14.4;0.2;147.3;o3;14/06/2023;15/06/2023
28405;4;23.2;13;23.2;0.5;166.1;o3;14/06/2023;15/06/2023
28348;4;23.1;12.9;21.7;0.4;166.2;o3;14/06/2023;15/06/2023
45216;4;17.3;7.7;17.6;0.4;154.5;o3;14/06/2023;15/06/2023
45074;4;20.7;11.7;19.1;0.3;163.3;o3;14/06/2023;15/06/2023
18153;4;14;8.5;12.3;0.1;141;o3;14/06/2023;15/06/2023
18218;4;15.2;8.8;15.5;0.2;136.6;o3;14/06/2023;15/06/2023
36024;4;16.8;9.6;13.2;0.2;141.3;o3;14/06/2023;15/06/2023
41149;4;17.5;10.3;16.6;0.3;147.4;o3;14/06/2023;15/06/2023
28016;4;19.2;11.3;17;0.3;169.4;o3;14/06/2023;15/06/2023
36027;4;15.7;9.2;12.9;0.2;142.7;o3;14/06/2023;15/06/2023
41268;4;15.8;9.4;14.5;0.2;149.2;o3;14/06/2023;15/06/2023
28332;4;23.1;12.9;23.4;0.5;165.6;o3;14/06/2023;15/06/2023
36168;4;14.7;9;10.6;0.1;145.8;o3;14/06/2023;15/06/2023
36239;4;14.7;9;11.9;0.1;145.7;o3;14/06/2023;15/06/2023
18236;4;13.8;8.4;12.4;0.1;139.7;o3;14/06/2023;15/06/2023
36147;4;15.8;9.3;13.2;0.1;147.5;o3;14/06/2023;15/06/2023
37188;4;16;9.7;19.6;0.1;144.2;o3;14/06/2023;15/06/2023
28267;4;22.8;12.7;21;0.5;165.8;o3;14/06/2023;15/06/2023
28275;4;22.4;12.6;18.8;0.5;166.6;o3;14/06/2023;15/06/2023
36130;4;14;8.6;13.6;0.1;141.8;o3;14/06/2023;15/06/2023
45198;4;19.8;10.3;20.2;0.5;176.2;o3;14/06/2023;15/06/2023
36086;4;15.2;8.8;13;0.1;149.2;o3;14/06/2023;15/06/2023
41212;4;17;10.1;20;0.3;148.6;o3;14/06/2023;15/06/2023
28215;4;22.8;12.7;24.4;0.5;179.5;o3;14/06/2023;15/06/2023
37141;4;16;9.4;14.5;0.1;148.9;o3;14/06/2023;15/06/2023
45226;4;17.1;9.1;16.5;0.4;169.2;o3;14/06/2023;15/06/2023
45026;4;17.5;6.8;16.8;0.2;146.2;o3;14/06/2023;15/06/2023
28409;4;21.2;12.1;18.6;0.4;169.2;o3;14/06/2023;15/06/2023
18259;4;16.1;8;14.9;0.3;137.8;o3;14/06/2023;15/06/2023
45112;4;17.1;8;16.4;0.4;157;o3;14/06/2023;15/06/2023
41224;4;17.3;10.2;15.4;0.3;145.8;o3;14/06/2023;15/06/2023
36205;4;14.5;9;14.3;0.1;145.2;o3;14/06/2023;15/06/2023
28286;4;22.2;12.5;18.2;0.4;168.9;o3;14/06/2023;15/06/2023
45338;4;17.8;7.8;18;0.5;154.9;o3;14/06/2023;15/06/2023
28387;4;20.7;12;15.7;0.3;166.3;o3;14/06/2023;15/06/2023
28079;4;19;11.2;16.4;0.3;170.4;o3;14/06/2023;15/06/2023
28379;4;22;12.4;19.4;0.5;168;o3;14/06/2023;15/06/2023
45143;4;15.2;7;15.4;0.2;151.3;o3;14/06/2023;15/06/2023
41289;4;18;10.4;16.6;0.3;147.4;o3;14/06/2023;15/06/2023
18177;4;14;8.5;12.9;0.1;137.8;o3;14/06/2023;15/06/2023
45096;4;16.3;7.7;15.8;0.4;157.2;o3;14/06/2023;15/06/2023
18095;4;15;8.4;13.7;0.2;136.4;o3;14/06/2023;15/06/2023
41019;4;18.1;10.5;15.3;0.3;147.1;o3;14/06/2023;15/06/2023
45068;4;18;7.8;17.7;0.4;154.8;o3;14/06/2023;15/06/2023
28274;4;22.8;12.7;24.2;0.5;176;o3;14/06/2023;15/06/2023
45077;4;15.8;7;16.2;0.3;150.2;o3;14/06/2023;15/06/2023
36020;4;13.9;8.8;10.7;0.2;134.5;o3;14/06/2023;15/06/2023
37223;4;17.8;10.9;21.8;0.1;154.3;o3;14/06/2023;15/06/2023
18058;4;13.6;8.4;12.7;0.1;138.5;o3;14/06/2023;15/06/2023
18196;4;14.7;8.4;12;0.2;137.3;o3;14/06/2023;15/06/2023
37238;4;15.2;8.8;14.4;0.1;150.7;o3;14/06/2023;15/06/2023
18248;4;14.8;8.8;16.1;0.2;136.9;o3;14/06/2023;15/06/2023
45334;4;17.2;8.4;16;0.4;164.5;o3;14/06/2023;15/06/2023
28015;4;22.2;12.5;23.2;0.5;176.4;o3;14/06/2023;15/06/2023
28331;4;21.9;12.5;15.9;0.3;166.1;o3;14/06/2023;15/06/2023
28012;4;20;11.5;16.9;0.4;172;o3;14/06/2023;15/06/2023
28334;4;19.9;11.4;17.7;0.4;172.9;o3;14/06/2023;15/06/2023
28127;4;21.7;12.3;18.5;0.4;171.9;o3;14/06/2023;15/06/2023
41173;4;19.5;11.2;17.9;0.4;149.5;o3;14/06/2023;15/06/2023
28330;4;20.9;11.9;18.5;0.4;174.6;o3;14/06/2023;15/06/2023
28406;4;22.8;12.7;24.1;0.5;173.4;o3;14/06/2023;15/06/2023
28199;4;22.8;12.6;26.3;0.6;190;o3;14/06/2023;15/06/2023
28383;4;22.2;12.5;19.4;0.5;170.4;o3;14/06/2023;15/06/2023
28422;4;22.6;12.6;20.8;0.5;171.6;o3;14/06/2023;15/06/2023
28236;4;21.6;12.4;16.1;0.3;168.7;o3;14/06/2023;15/06/2023
45191;4;20.1;10.8;21.7;0.5;174.1;o3;14/06/2023;15/06/2023
41059;4;16.2;9.7;15.6;0.2;149.1;o3;14/06/2023;15/06/2023
41142;4;16.8;10;16.5;0.3;146.4;o3;14/06/2023;15/06/2023
41171;4;18.4;10.6;15.9;0.3;147.7;o3;14/06/2023;15/06/2023
37232;4;18.2;11.3;15.1;0.2;149.4;o3;14/06/2023;15/06/2023
28103;4;19.6;11.3;17.6;0.4;174.4;o3;14/06/2023;15/06/2023
36093;4;16.8;9.6;13.2;0.2;147.6;o3;14/06/2023;15/06/2023
36202;4;17;10;18.2;0.2;149.5;o3;14/06/2023;15/06/2023
36244;4;15.6;9.2;14.1;0.2;145.4;o3;14/06/2023;15/06/2023
41167;4;16.7;9.7;14.9;0.2;147.9;o3;14/06/2023;15/06/2023
37021;4;17.8;10.3;15;0.2;148.7;o3;14/06/2023;15/06/2023
41248;4;19.4;11.3;15.5;0.3;146.9;o3;14/06/2023;15/06/2023
37254;4;15.7;9.1;15.7;0.1;151.3;o3;14/06/2023;15/06/2023
45051;4;17;8.7;16.8;0.4;166.5;o3;14/06/2023;15/06/2023
41055;4;16.8;10;16.5;0.3;146.9;o3;14/06/2023;15/06/2023
41070;4;16.9;10.1;15.8;0.2;146.7;o3;14/06/2023;15/06/2023
18023;4;15.2;8.5;14.6;0.2;135.9;o3;14/06/2023;15/06/2023
18073;4;13.7;8.5;13.5;0.1;139.5;o3;14/06/2023;15/06/2023
28185;4;22.6;12.6;22.9;0.5;163.8;o3;14/06/2023;15/06/2023
28183;4;23.1;12.9;25.9;0.6;192.9;o3;14/06/2023;15/06/2023
28018;4;20.6;11.9;17.4;0.3;170.7;o3;14/06/2023;15/06/2023
28254;4;22.4;12.6;18.5;0.4;167.7;o3;14/06/2023;15/06/2023
36229;4;16.5;9.7;14.3;0.2;149;o3;14/06/2023;15/06/2023
37123;4;18.3;11.2;17.2;0.2;152.6;o3;14/06/2023;15/06/2023
41151;4;15.9;9.4;13.5;0.2;146.4;o3;14/06/2023;15/06/2023
45129;4;16.3;6.7;16.5;0.2;146.2;o3;14/06/2023;15/06/2023
45307;4;17.6;7.1;16.5;0.3;150.1;o3;14/06/2023;15/06/2023
18054;4;14;7.6;12.4;0.5;139.5;o3;14/06/2023;16/06/2023
41146;4;14.3;8.2;16.5;0.1;149.4;o3;14/06/2023;16/06/2023
36061;4;14.7;9.4;12.5;0.1;138.3;o3;14/06/2023;16/06/2023
18117;4;15.9;7.6;16.1;0.1;140.2;o3;14/06/2023;16/06/2023
37084;4;17.8;9.8;18.6;0.1;155.7;o3;14/06/2023;16/06/2023
18096;4;14.3;7.9;16;0.1;142;o3;14/06/2023;16/06/2023
36114;4;17.3;10.9;14.1;0.1;142.4;o3;14/06/2023;16/06/2023
36197;4;17.3;11.2;14.4;0.1;141.2;o3;14/06/2023;16/06/2023
36058;4;17.3;11.1;15.4;0.1;141.6;o3;14/06/2023;16/06/2023
28386;4;22.6;11.3;23.5;0.3;154.1;o3;14/06/2023;16/06/2023
37170;4;17.6;9.6;18.3;0.1;152.8;o3;14/06/2023;16/06/2023
41273;4;17.2;8.9;19.6;0.1;149.8;o3;14/06/2023;16/06/2023
37231;4;18.2;9.9;18.1;0.1;154;o3;14/06/2023;16/06/2023
36189;4;15.1;9.5;12.7;0.1;140;o3;14/06/2023;16/06/2023
36200;4;17.3;10.6;13.6;0.1;146.4;o3;14/06/2023;16/06/2023
18010;4;13.2;8.1;11.9;0.2;138;o3;14/06/2023;16/06/2023
36186;4;13.5;8.5;12.5;0.1;140.2;o3;14/06/2023;16/06/2023
36236;4;14;8.7;12.6;0.1;138.3;o3;14/06/2023;16/06/2023
36221;4;14.1;8.8;13.1;0.1;139.9;o3;14/06/2023;16/06/2023
18192;4;13.8;8.5;12.5;0.1;137.9;o3;14/06/2023;16/06/2023
28323;4;23;11.5;23.4;0.3;154;o3;14/06/2023;16/06/2023
37118;4;17.3;9.9;17.7;0.1;150.2;o3;14/06/2023;16/06/2023
36063;4;17.8;11;19.5;0.2;150.1;o3;14/06/2023;16/06/2023
37108;4;15.9;9.2;16.2;0.1;148.4;o3;14/06/2023;16/06/2023
36228;4;15.5;8.6;16.4;0.1;149.5;o3;14/06/2023;16/06/2023
37033;4;16.1;9.9;15.7;0.1;145.3;o3;14/06/2023;16/06/2023
41245;4;15.8;8.4;20.4;0.1;151.7;o3;14/06/2023;16/06/2023
37261;4;18.4;10.6;23.4;0.3;156.1;o3;14/06/2023;16/06/2023
45115;4;18;7.6;21.3;0.2;148.4;o3;14/06/2023;16/06/2023
28335;4;22;10.9;22;0.2;150.9;o3;14/06/2023;16/06/2023
18015;4;14.1;7.1;16.9;0.1;144.9;o3;14/06/2023;16/06/2023
45306;4;17.8;7.6;20.4;0.1;144.8;o3;14/06/2023;16/06/2023
28305;4;21.3;10.7;21.9;0.3;153.8;o3;14/06/2023;16/06/2023
41219;4;17;8.8;19.9;0.1;149.5;o3;14/06/2023;16/06/2023
18017;4;14;7.9;11.8;0.2;136.9;o3;14/06/2023;16/06/2023
18242;4;14.1;8.1;12.1;0.2;137.1;o3;14/06/2023;16/06/2023
28027;4;18.9;9.8;20.6;0.2;151.7;o3;14/06/2023;16/06/2023
45006;4;16.9;8.9;22;0.2;155;o3;14/06/2023;16/06/2023
37167;4;17.9;9.8;18.4;0.1;153.5;o3;14/06/2023;16/06/2023
41180;4;15.3;8.6;16.6;0.1;152;o3;14/06/2023;16/06/2023
36017;4;14;8.7;12.7;0.1;141.9;o3;14/06/2023;16/06/2023
18035;4;14.7;7.6;14.6;0.1;138;o3;14/06/2023;16/06/2023
37087;4;16.3;9.5;18.2;0.1;147.2;o3;14/06/2023;16/06/2023
37226;4;16.1;9.3;17;0.1;146.5;o3;14/06/2023;16/06/2023
18290;4;14.7;7.8;15.5;0.1;145.2;o3;14/06/2023;16/06/2023
28414;4;21.8;10.9;22.3;0.2;151.7;o3;14/06/2023;16/06/2023
